(written by ASE)

220 atoms
3 atom types

0.0      24.600000000000001  xlo xhi
0.0      21.304224933097192  ylo yhi
0.0      25.803753473110017  zlo zhi
    -12.300000000000001                       0                       0  xy xz yz

Masses

1      12.010999996910238 # C
2      6.9399999982147245 # Li
3      28.084999992775295 # Si

Atoms # atomic

     1   1     -6.1067184575735958      10.650661973098828      10.017135149785684
     2   1    0.043631106832822376       8.519686197635421      10.026578116620481
     3   1       1.273700834358392       9.229360841411216      10.018412320176713
     4   1      1.2738525597683275      10.649393419298244      10.020761646567115
     5   1      8.6538643439140674     0.70685570206637938      10.024694163944059
     6   1      6.1929982753146833      2.1262436636003588      10.016387660856319
     7   1      7.4234736865500199      2.8322419200830917      10.031858159830982
     8   1      4.9583561802114566       4.255280704091045      10.000550341689681
     9   1      6.1891937796075407      4.9662761096042338      10.005741659402428
    10   1      3.7312710246602516      6.3889897131855893                      10
    11   1      4.9577847172857146      7.1022500834141553      10.000826355144804
    12   1      1.2736355937353709      6.3890353142024381      10.020379230591789
    13   1      2.5035139679314562      8.5198631204435848      10.010091949065625
    14   1      3.7337156322330016      10.650309421224726      10.017711618217707
    15   1      11.113493779325573     0.70766108274575046      10.022134538046851
    16   1      8.6542354071756424      2.1260116559730897        10.0352995190733
    17   1      9.8848421374714608      2.8364728862517459      10.042383390040239
    18   1       7.423129809509299      4.2534029306919612      10.031580238295128
    19   1      8.6570793547354832      4.9665421185831953      10.052006429172476
    20   1      6.1886962167112518      6.3914952645374949      10.005188086297606
    21   1      7.4230816449405124      7.1045572462883602       10.02479648345853
    22   1      4.9619426412218832      8.5212273546326394      10.003886186973332
    23   1      6.1928515324635924        9.23124965283988      10.011040306753271
    24   1      3.7326934379955432       9.230720082623959      10.007961114308468
    25   1      3.7315903866645086      4.9680847983343339      10.000237251690384
    26   1      2.5025696650416807      7.0996940184253035      10.007552073321744
    27   1      4.9626869015178556      2.8365671958180778      10.005357125343187
    28   1      1.2736290359501448     0.70774125521507913      10.020331497401717
    29   1     -1.1853149089579418      2.1272623980453291      10.033487760779902
    30   1    0.044545409452208085      2.8378924105427017      10.032976782201564
    31   1     -2.4115490292236914      4.2556664132837092       10.05393876472705
    32   1     -1.1840678684492398      4.9684170802419496      10.046809315454315
    33   1      -3.643134266925308       6.391856732506942      10.047587826938859
    34   1     -2.4117511364143409      7.1021069348962884      10.048508227544286
    35   1     -4.8763471093170034      8.5257369780035042      10.021391270129964
    36   1     -3.6455209889624616      9.2314920431210989      10.025524133455596
    37   1      2.5026391902085381      4.2578474903864914      10.011424742683221
    38   1      3.7339692360598367     0.70763773843208855      10.014682358986878
    39   1     -3.6461735757839735      10.650842570620568      10.018860953381662
    40   1      2.5038511836027144      2.8379528886325511      10.014424974828511
    41   1    0.045099207101245715      4.2579629987813776        10.0359143606973
    42   1      1.2737413481430286      4.9690906983406622      10.023081876847186
